school_id,year,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
670030,2017,3350025,2110018,1750007,2690010,1250005,1890005,7750032,1750005,7100001,100010
4390050,2017,4120530,350243,4810550,4280305,350360,4440205,350172,4360305,4070405,440422
680005,2017,3310030,3370005,7170020,6350005,7800315,2730005,2390015,30025,1420305,1420015
710015,2017,3410010,4500105,300040,3230305,7750040,710305,3250033,2120010,1670014,310030
710010,2017,6800050,6800030,1510015,2120010,790410,3410010,170030,310007,6800310,3220505
710305,2017,870015,3050310,1620025,2650405,990405,6800005,6800310,740015,3250033,7750027
710032,2017,3220505,6800030,3320040,170030,6800310,3410010,710010,1520505,3230003,7700405
710030,2017,6220010,2290016,2180010,300305,70010,7670008,1510005,6160001,790020,2390405
710045,2017,2140305,7250010,7350035,3040015,7800310,1110505,6700505,10405,250505,6250300
720050,2017,7800310,1730005,250020,3040015,6220405,3040020,6250315,2920020,2180015,1180005
720030,2017,940305,1070020,6720143,10405,1860017,7650035,1910025,720040,50303,2390030
720040,2017,1110505,2240005,10405,3310030,3310515,7350005,2140305,6250300,6700505,2390030
720015,2017,6220405,6250315,720050,2650015,1010035,250020,6580310,1440007,200045,1710025
730010,2017,1530025,1530320,2580070,160001,1000045,350346,2200005,2740115,2580305,2420020
730305,2017,2620305,160305,1280008,3470410,2100410,1740505,1740305,2200305,4180305,400305
730025,2017,1680016,3070305,7750040,2840005,2380005,1680020,1380010,7250305,7750032,3050310
730030,2017,1740505,3070010,6160305,200315,2910305,3470040,100410,200505,1780035,730305
730045,2017,640305,3320010,200050,6180035,6160002,160045,2620065,3360005,200010,2510025
740015,2017,70013,1620025,7250010,6800005,1860505,310007,3250033,710305,2300005,6800305
6450505,2017,200315,6450305,2200305,2290015,2930505,2930315,6450050,2360310,2200020,2930042
6450005,2017,35090305,2360010,6450305,2010010,1140505,2360310,6450505,2930042,2930015,2390010
6450015,2017,350255,2010123,610003,730010,160001,3470043,2580070,2620050,350346,1000045
6450305,2017,6450505,2360310,6450050,2120030,2290015,200315,960015,2930010,2930042,2360035
6450050,2017,6450305,6450505,2360310,2120030,200315,2360035,200050,35090305,1000045,6450025
6450025,2017,3360085,50025,200050,2510020,6450305,960015,3470005,2290015,2930007,160035
6500005,2017,770305,6580310,6500310,3050005,710305,7150505,2290007,1870005,7750027,2650405
6500305,2017,1730010,2870005,6250320,2290045,2730305,1310010,2500005,2340005,3500010,7730020
6500310,2017,1710020,770305,2180305,6650305,7730405,2290007,1710015,250020,7730025,1710010
6500010,2017,1440305,310012,1870005,3470020,7400405,1770015,1310019,2460002,3230505,2170005
770015,2017,2520305,2520005,2340005,2290045,2500005,7800035,7800315,2390305,2610305,2730305
770305,2017,7730405,6500310,250020,7150505,2180015,3040015,2730305,2290007,7800035,6500005
780005,2017,510025,3170305,2110010,2880030,100010,100025,2880015,3170048,2880010,3350010
6550405,2017,2690010,1250505,1250005,1100305,2110018,3350017,2880030,1390015,2880305,2880010
790035,2017,790030,3360020,790045,2360100,790410,3360310,2290015,300015,1760315,2850025
790045,2017,790030,300015,790035,2780305,3360020,3360310,2260405,160305,1740505,2360100
790030,2017,300015,790045,2360100,2780305,3360310,790035,2510305,160305,3360020,1510015
790020,2017,6700505,250505,6250300,7350035,7250010,240006,2950023,6250050,710045,6250002
790410,2017,3360020,1510015,710010,160305,310007,2110305,790030,2360100,6800050,1510005
4070405,2017,4840505,4170205,4280305,35050405,350180,350360,4810550,350243,4110305,4390050
6580310,2017,6500005,6500310,770305,6750007,3040015,310012,7750018,720050,710305,2750005
6580005,2017,7120002,2390030,6580030,10405,1500505,1610023,6580305,50303,3250055,1170015
6580305,2017,960030,50405,3320040,1860505,2650007,3220505,1410505,6220405,1170015,1860025
6580030,2017,1110505,7750040,10405,1170015,6580005,1010035,720040,1520015,1620025,1620305
820004,2017,2980010,7750045,1710010,6750310,2170305,4780505,7250025,6750010,6900510,820305
820305,2017,6900510,2040305,2080005,2190020,1310010,7750315,2980010,820004,2640010,1310410
830505,2017,1710020,7500505,2640015,2290007,6650305,7400405,2610025,7150505,2640305,6500310
830010,2017,7450010,7350310,7350035,7800315,2340005,790020,2950023,2390305,6250050,3310030
870305,2017,2380005,2120305,2120010,990020,1670014,310305,310310,870015,1670035,3360110
870010,2017,6180310,3360060,7120315,1520505,1860025,960305,2840405,960030,50405,6580305
870015,2017,3050310,710305,1670035,880025,2650405,7750060,7750027,6800310,3500003,1270505
850005,2017,360010,960305,1610305,1860505,1070050,1820305,410010,960030,7650505,940030
860005,2017,6180035,2290305,860020,2290005,1860017,300015,1030505,2780305,6160002,2510305
860010,2017,6150305,70010,6740310,1030505,960005,1070305,2360090,7670415,3090505,2180010
860020,2017,6160002,790030,300015,2100025,3320010,2780305,1860017,860005,960020,2360100
860305,2017,1860025,3180005,3250305,6180310,2780305,2260405,1070305,2510305,4130505,3250040
880405,2017,880025,310310,3050310,3420330,1670035,310007,990405,6800310,1980310,1580015
880025,2017,3050310,1670035,870015,880405,3420330,990405,3420060,310310,3070305,2650405
890005,2017,2210005,3140020,300055,3480260,2200010,160040,3140025,2100410,3460020,1410030
910030,2017,360005,7780010,7200305,7530030,7350035,7650505,2390405,7200003,2270505,70005
930030,2017,2010510,1280033,1280073,350363,2810005,1630080,440400,950340,1600085,2010515
930028,2017,930018,930038,930015,2740075,2480057,1630405,3480423,2740120,970048,1630305
930038,2017,930018,930028,2740075,3480405,3480423,350258,2480050,1650013,970048,2480025
930018,2017,930038,930028,2740075,970048,2480025,2480050,1000006,2480305,2480057,3480405
930058,2017,930010,4290010,3480140,2740111,2480035,2480056,1630100,3480285,1630060,1630405
930010,2017,930058,4290010,2480056,2740111,1630405,1630100,3480285,2480035,1630055,3480140
930015,2017,930028,930018,3480405,2740075,930038,3480423,1630030,2740120,2480014,3480026
4100205,2017,1630305,1490525,2740111,1490018,570025,1630100,1630405,1000035,1630045,1490027
940010,2017,1820008,2270505,3430315,7650505,7650035,940030,3430050,7280015,7670040,3090505
940305,2017,1350005,3040020,3060005,1730005,2390030,10405,1910025,720030,6350305,360005
940030,2017,7730015,3430315,2260505,2140001,940010,7650035,1500505,3430050,7780305,7670040
950009,2017,950045,950017,950145,2010095,950065,4960305,950011,950315,610050,950305
950017,2017,950045,950011,950009,2010095,950305,1280075,2010045,2770005,950145,1530010
950140,2017,3090305,1500025,3250040,2270008,2360045,7780005,2260505,3430050,2510060,2360035
950045,2017,950009,2010095,950017,950305,950145,2010020,950011,950065,1280026,2010410
950013,2017,2010050,2010115,950305,2010125,2010040,1600340,2010095,1600040,2010015,3480026
950011,2017,950017,2010095,950045,950009,2770005,970043,2010015,950145,2360105,950305
950320,2017,950005,950065,950315,2580015,3160015,2010135,3160315,950130,2930305,2580003
950315,2017,950320,950005,950130,950065,3160015,1030001,610310,2580070,1280054,2580003
950005,2017,950130,3160015,950320,950315,1030001,2930015,2360010,1140505,610022,2010010
950145,2017,950009,2360105,950045,2360055,950065,2010095,1140035,4960305,950011,950017
950130,2017,950005,1030001,950315,3160015,2360010,950320,1140505,1030405,2100029,1140305
950340,2017,1600085,1280033,1280073,1630080,2010510,930030,2810005,440400,2810345,2360065
950305,2017,950013,2010095,950045,2010410,950017,2010125,2010050,3320025,2010415,2010015
950065,2017,950320,1140035,950315,3160015,950005,610305,2930027,950009,3250015,2580015
960005,2017,2360090,3100305,860010,2390011,3090505,1030505,960015,1820008,7550505,6150305
960405,2017,1720020,960305,3360050,1860025,410010,3360020,2930008,7120515,7120315,300305
960305,2017,7120515,960405,850005,7120315,1720020,3360020,2930008,1860025,1860505,410010
960020,2017,1860017,2360100,50303,6160002,7120002,200005,3050015,2290305,1110010,2930007
960030,2017,7350005,50405,6220405,1860505,2390030,250025,1610305,6580305,6220015,200045
960015,2017,2930315,960005,2930042,2360035,6450305,3100305,2360090,1030505,2930010,2930008
6620020,2017,6350305,1420305,1420015,3370005,1910025,7500008,6350005,6740005,6350035,2390015
970315,2017,970016,970060,1370015,35110205,970340,970048,1630030,1630085,970043,610015
970016,2017,1370015,970315,2770315,610015,970060,35110205,970043,1280075,970340,2770020
970340,2017,970048,970016,35110205,1600075,970315,970043,610015,970060,4090205,1530010
970048,2017,35110205,970340,970060,1630070,2740075,930018,3480405,970315,970016,970043
970043,2017,1280100,1530010,1600075,2770005,1280075,2580030,970016,35110205,610015,2770315
970060,2017,970016,970048,970315,2770020,35110205,2770315,970340,2740075,610015,1600075
980005,2017,1480005,6320025,7530025,7530010,2530005,630010,3490010,7500006,7170010,520015
4130505,2017,3180005,50405,6180310,1500505,2260505,940030,7800030,1860505,7650505,2260405
990050,2017,990015,7100001,1870020,1980031,2840005,1380010,1670035,1670014,2110015,7750310
990405,2017,3050310,240006,6800305,1270505,6600305,880025,710305,6800005,6250002,1690005
990015,2017,7750310,2170003,990050,1670014,1100030,1670035,3420020,7100001,2110015,2120305
990020,2017,870305,2120013,310305,2120010,2120305,2380005,1440015,310007,1670035,2840405
4460550,2017,1890020,180510,490050,490020,2850015,490005,4880550,490315,490320,440045
1000035,2017,2480056,2740111,1000006,2480035,350215,2580025,1700025,350066,4100205,350182
1000006,2017,350215,2480035,1700025,2480056,930018,2480057,2480305,1000035,2480050,2480025
1000302,2017,1000045,3320305,3140305,6450050,640050,3470043,2120030,3140020,2010123,890005
1000007,2017,3140305,3140020,3140025,460015,400050,2130015,1780020,2070070,3080032,3140015
1000305,2017,2480025,3080050,2480013,3480415,1700008,2480003,1700030,3480202,2740087,2480050
1000015,2017,2130015,3140025,3140020,2200015,2840025,3360005,3140015,310026,140015,6000015
1000045,2017,3470043,730010,2580070,2100005,2620050,640050,3320305,160320,6450050,2120030
1000050,2017,1280050,2200005,2580305,4960305,1530025,2580003,2010020,350346,1280026,730010
1000039,2017,3140020,3140025,1780020,200010,3480260,1000007,300055,3360085,3480090,1410015
1000310,2017,3080404,1530320,3140305,3080040,2200005,1810050,350262,3080060,2580050,1530045
1000055,2017,3320007,3250025,3480230,3480145,2290027,950013,1000302,2010135,1000305,3480175
4780505,2017,7750045,2190405,820004,7050405,1310019,6750010,2980005,6750310,2170305,1710010
1010040,2017,1010012,2900305,7450405,6200505,2040305,1220305,3420060,2460005,2040030,6730305
1010035,2017,3040015,10405,720015,1710025,6100005,1110505,6250300,6700505,710045,720040
1010012,2017,1010040,2460005,2040305,2900305,2080005,6900510,2460310,2460305,6200505,6730305
1010405,2017,6730010,6750015,1390305,1010013,3440005,1310019,1580305,7250025,2460002,1770015
1010013,2017,6730305,3500003,2110018,2460020,2690010,7750305,1010030,7250020,2460310,6730010
1010010,2017,1890005,2880010,6730305,1590305,2690010,1010013,7100001,2460020,2460017,1010012
1010030,2017,3500003,7100001,7750027,3420060,2460310,2460020,3350025,3420020,7750032,6750007
1010032,2017,170305,2120010,1520015,2120305,990020,170030,2380010,870305,3010020,3070018
1010310,2017,310310,3420025,2380005,1670035,3420020,3500003,7250305,2170010,3420060,6200505
6650002,2017,2920305,1180005,2640015,1050010,7730025,2730305,2290045,2310003,7500505,250020
6650001,2017,2310003,30305,520015,2920305,2920006,2390012,1730005,1180005,1910310,7730025
6650305,2017,7730025,2310305,1710020,2640015,830505,6500310,2310015,7500505,250020,2390012
6650015,2017,2400010,2610025,1910310,7350030,520015,7530010,270010,1480005,520405,7500505
6700505,2017,250505,790020,6250300,1110505,6100005,7250010,3420020,710045,7350035,2750005
1030001,2017,950130,1030405,950005,2360010,2100029,2090015,3160015,1140305,1140505,6740050
1030505,2017,2360090,1140505,2270008,3250310,860010,3090505,960005,2290305,2510305,2090015
1030405,2017,1140305,2360310,1030001,2360305,2270008,3160315,2100410,1140505,1280008,2100029
6720059,2017,6350035,7530005,7280015,7170005,6350025,6150050,6030505,360005,1820008,7170505
6720405,2017,3310515,3310030,1110004,680005,6100025,2140305,7170020,1110505,1620305,7800315
6720143,2017,1910025,1070042,720030,6350025,7780010,1070020,6350305,940010,2270505,7650035
1050305,2017,650005,6980010,6980030,2640007,2040305,820305,1050010,1310010,2310010,2190020
1050010,2017,7750315,7600405,2640007,6980030,6980010,2040305,1710310,7100179,820305,2310015
6740005,2017,6350305,1350005,6350035,3060005,1820010,1910025,7280015,7200305,6350025,910030
6740310,2017,3430050,7670040,3250040,6150305,3180005,1070305,7550505,7120001,3090305,2140001
6740050,2017,2010135,1030405,2010010,2290010,1070010,1140305,35090305,1030001,950005,2010130
4960305,2017,1530030,1530025,350346,2580030,2580305,2580003,2010010,610022,610305,1530320
1070010,2017,2290010,2010130,4910550,50025,1140305,2510060,1140505,2390005,2270008,3250310
1070020,2017,7650505,720030,2140305,7780010,720040,2270505,1860017,2390047,7200005,6720143
1070042,2017,1820010,7780010,2730005,410010,7200305,1910025,6350305,240025,360005,7650505
1070305,2017,70010,2510305,3180005,50010,2180010,2140001,7650505,7670040,3430315,860305
1070045,2017,6150020,1070010,6740050,6740310,6150305,50010,1030405,2390010,7780005,2290010
1070050,2017,7660315,3180005,7530030,3430050,7670040,1820305,850005,7500006,7120001,940030
1100305,2017,3050020,1250505,6550405,1980005,1780017,1980305,1390015,1580015,3350017,1010013
1100200,2017,1590025,560305,400310,3170305,1100030,90025,2880015,100025,1980310,560310
1100030,2017,1670035,870015,1590010,1670014,3050310,2120305,3420020,4500105,310310,990015
1110004,2017,6720405,280005,6100005,1620305,6580030,6100025,1380010,1010035,1680020,1110505
1110505,2017,10405,720040,6700505,710045,3310515,2240005,6580030,250505,3360110,2140305
1110010,2017,2650007,7120002,1500505,7350005,6180310,1860025,960030,2390030,50405,1610305
1140025,2017,2730015,1610305,450005,6220405,1500505,360325,7800030,3250055,7780305,2730008
1140010,2017,2270008,2090035,3250015,2930035,2090015,3090020,2090505,3090305,6150020,1030405
1140505,2017,1030505,1140305,3250310,2100029,3320010,2270008,2510025,6160002,2360090,6450305
1140305,2017,1140505,1030405,2360010,3320030,3250036,1070010,1030505,2090015,3250310,2270008
1140035,2017,3250015,950065,3160015,950320,2010135,610305,2930027,610022,2580015,610050
6730010,2017,6750015,1010405,4830305,3050020,1580305,2460002,7250025,390005,6730305,1010013
6730305,2017,2460310,1010013,2460020,1010012,1010040,1010030,6200505,1010010,3420060,2880305
6730005,2017,2460005,2460305,1590305,2900305,2190020,1010012,2190005,7450405,1010040,380013
1170015,2017,1440015,3220005,2650007,2840405,2380010,1620025,3250033,6580030,300040,6800050
1170505,2017,3070018,6800050,2120007,1980035,170030,2910305,710010,7750305,3070305,3320040
1180005,2017,2920305,2730305,2520005,2920020,2390012,2310003,2290045,1450020,30305,2390305
6750007,2017,7750027,7750315,3500003,7100015,1870005,2460310,7100179,6580310,1310410,1010030
6750010,2017,7050405,7750045,4830305,7250025,820004,1310019,2170005,1770015,4780505,2170305
6750310,2017,6900510,1310410,1710010,2980010,820004,380013,2170305,3500010,2040030,7450405
6750015,2017,6730010,1010405,1580305,2460002,1770015,3050020,390005,4830305,6750010,2120015
4990305,2017,1630011,4410505,2810205,4490305,2850020,350184,1330505,4960305,350012,2810095
6800005,2017,240006,6800305,2300005,1620025,740015,710305,990405,7250010,3050310,7660505
6800030,2017,710010,6800050,6800310,310007,170030,6250315,170305,710032,2120010,7800010
6800050,2017,710010,1510015,6800030,2120010,170030,2650007,1170505,1170015,170305,6250315
6800305,2017,240006,6600305,6800005,990405,310007,7350035,2300005,740015,1690005,7250010
6800310,2017,7750060,3010305,870015,2650405,6800030,710305,3050005,3050020,6500005,310007
6830505,2017,2950025,7530010,6100305,2950305,1710015,7530025,7350030,2610025,7660505,1480005
1210005,2017,1960010,2920006,270010,30305,7500009,2400010,2390012,6650002,2920305,7650018
1220004,2017,2040005,7450015,3270005,1220305,1220015,2900005,2040030,2980005,2170305,2180305
1220305,2017,2900305,1010040,2040305,1220004,2460305,7450405,2460005,7450015,2640010,820305
1220015,2017,2980005,7450015,1220004,3270005,2900005,2170305,820004,6100305,2040005,270305
1250505,2017,1390015,3350017,6550405,1100305,100025,1250005,2110018,2880030,2880025,2690010
1250005,2017,100010,2690010,3350017,2880030,6550405,2110018,1250505,1990040,100025,670030
1270005,2017,7450405,3500010,2500005,1710010,1710310,770015,7450005,7730020,2340005,2730305
1270505,2017,2170010,2180015,2520305,2180305,3420020,3050310,990405,2500005,870015,2610305
1280008,2017,2510305,3250310,300010,2290305,2100410,4740505,1070305,300015,2780020,730305
1280100,2017,2580030,970043,1530010,1280026,1280075,2770005,1810060,1530030,1530007,610050
1280050,2017,2580305,1280026,1530030,2580003,1280054,1000050,2580015,610305,610310,1530320
1280026,2017,2010020,1280050,1280100,1530030,1280054,610305,2580305,1530007,1530010,610310
1280033,2017,1280073,2010510,950340,930030,1600085,1630080,2810005,440400,610021,2810345
1280085,2017,2100029,2580003,2580015,3160015,610065,1140505,3250310,640050,610022,3250036
1280054,2017,1280026,610003,610310,1280050,2580305,610305,610022,1530030,950315,3160015
1280073,2017,1280033,2010510,950340,930030,1630080,1600085,440400,2810005,610021,2360065
1280075,2017,2770005,2770315,970043,610050,610015,970016,2770020,1280100,2010095,2580030
6850005,2017,2090505,2360045,2630010,3090305,3090020,7780005,6150020,3430050,7670040,6740310
4190305,2017,4380505,4200205,4160305,350154,440001,440110,350138,4810550,35130305,2440018
4550050,2017,4770010,3000005,730030,6160305,2490005,1170505,3360060,1740505,4320530,310005
4500105,2017,1100030,710305,3410010,7750027,1270005,3500010,870015,2170003,3250033,3420020
1310005,2017,2190005,820305,2310010,650005,1310010,2040305,2190020,1050305,6900510,2080005
1310410,2017,650505,6750310,1750305,1310020,7250310,2170005,7250025,2980010,1310019,6900510
1310019,2017,2170005,7750045,1770015,6750010,1310410,4780505,1310020,1780025,7250025,1750305
1310020,2017,650505,1310410,1750305,2170005,7250025,1310019,4830305,6750310,1770305,7250310
1310010,2017,2080005,3050040,7750315,820305,6900510,2460005,3500010,1310410,2640007,6500305
1330505,2017,2850405,490007,2850010,2930505,6450505,2850015,2850014,2420020,4490305,180010
1330018,2017,160050,2740083,160315,160320,3480200,6450505,2850010,2930015,2290015,2930505
1350005,2017,30025,3060005,6350305,360005,940305,2390015,1730005,7200305,2920020,3040020
1360007,2017,2380005,90003,3420025,2840405,1360305,2130305,1010310,1780305,3070305,1010013
1360305,2017,1580015,1990405,1010013,6730010,2120013,310310,1580305,3420025,1360007,1010310
1370045,2017,1370060,1370055,2810115,2810010,2810195,2810480,610090,2810155,2810145,2810045
1370070,2017,2810120,2810365,1370025,1370030,1370040,2810025,2810366,2810355,1490053,1490048
1370040,2017,1370025,1490048,1490022,1490040,1370070,1370030,1490053,1490004,2810365,1490090
1370055,2017,1370060,1370045,2810010,2810195,2810115,2810366,2810480,2810045,2810355,2810325
1370015,2017,970016,2770315,970315,970060,610015,35110205,1280075,970043,970340,2770020
1370060,2017,2810010,1370045,1370055,2810155,2810120,2810195,2810115,2810480,2810485,2810366
1370025,2017,1370040,1370070,1370030,2810365,1490022,1490048,1490004,2810120,1490053,2810366
1370030,2017,2810365,1370025,1370070,1370040,1490048,1490004,1490053,1490022,2810120,2810366
4530005,2017,4980405,4540205,610090,2810115,1370045,2810145,2810195,1490053,2810485,2810020
1380505,2017,2040005,7100015,4830305,2640305,820004,2980005,1440305,6200505,270305,1710010
1380010,2017,7750310,250505,1680020,7250305,3420060,7100001,6700505,2170003,1590305,1730010
1390010,2017,510025,100010,3350010,3350017,1390015,2070080,1250005,100025,780005,2760305
1390015,2017,1250505,3350017,100025,6550405,1250005,1100305,100010,1390010,2880030,90305
1390305,2017,1010405,6730010,3260004,3350305,6550405,3440005,1100305,1250505,3350017,1990040
1410030,2017,160040,2390005,3460020,1410007,1410015,50025,50020,1410410,2780020,2910010
1410410,2017,1410505,3460305,6220015,1410007,6580305,50405,2840025,960030,2650007,2840405
1410015,2017,2910010,2910005,200010,50020,1410030,50030,3050015,310026,50025,3460020
1410505,2017,1410410,6580305,960030,7350005,6220405,1610305,6220015,2650007,2840405,50405
1410007,2017,2840025,3460305,1410410,1860025,50010,2910005,1110010,50030,3460020,7120315
1420015,2017,1420305,6350005,680005,1910025,360005,6350305,6620020,1070042,2730005,2390047
1420305,2017,30025,520015,2310003,3370005,2730005,1420015,6350005,2520005,3400020,6650001
4350305,2017,1980310,1580015,1990410,670305,1990405,90003,3050020,1360305,1590017,1980035
1440305,2017,7100015,1870005,1770015,4830305,7400405,1770305,6500010,7750045,2290007,6500310
1440007,2017,2650015,1710025,2650405,3070305,7100015,3420060,6200505,7750060,870015,2040005
1440015,2017,1170015,3250033,3220005,70013,300040,1620025,310007,6100005,740015,990020
6900510,2017,2080005,6750310,3500010,820305,2640010,2460005,2980010,2900305,7750315,1710010
1450020,2017,7660505,7730405,2390305,2730305,1180005,2180015,2920020,240025,2520305,2610305
4630205,2017,350657,440410,350074,350378,440405,4170205,350054,440055,35050405,350380
4290010,2017,930058,3480140,1630100,930010,2740111,1630060,1630016,2480035,2480056,1630050
1480005,2017,7530010,7530025,520015,6650015,2400010,6830505,980005,520405,1910310,7500008
1490015,2017,1490022,1490049,1490085,1490090,1490048,1490080,1490004,1490017,1490025,570035
1490017,2017,1490090,1490049,1490015,1490040,1490009,1490075,570035,4400205,1490022,1490004
1490009,2017,1490075,1490017,1490040,4260205,1490015,1490090,4400205,350691,1490049,1490022
1490053,2017,1490048,1490027,1490080,1490022,570040,1490018,1490015,1490004,1370040,1490040
1490080,2017,1490027,1490048,1490015,1490004,1490022,1490085,1490053,1490025,1490040,1490049
1490040,2017,1490075,1490004,1490022,1490090,1490048,1490017,1490009,1490049,1490015,4400205
1490525,2017,1490018,1630305,4100205,1630405,570025,1490053,1490027,1630055,1630045,1370045
1490022,2017,1490048,1490004,1490015,1490040,1490080,1490025,1490090,1490049,1370040,1490027
1490025,2017,1490015,1490085,1490022,1490080,1490049,1490048,1490017,1490004,1490090,1490027
1490075,2017,1490040,1490009,1490017,1490090,1490049,4400205,1490004,4260205,1490015,1490022
1490048,2017,1490022,1490004,1490015,1490080,1490040,1490053,1490027,1370040,1490090,1490049
1490027,2017,1490080,1490053,1490048,570025,570040,1490022,1490004,1490040,1490049,570035
1490018,2017,1490525,1490053,1490027,570025,570040,1630045,1630055,1490080,1370045,1630060
1490537,2017,2810345,2810005,930030,1630080,2740410,2810360,2010510,350363,1370030,1370060
1490004,2017,1490022,1490048,1490040,1490080,1490015,1490090,1490027,1490049,1490085,1490075
1490085,2017,1490015,1490080,1490025,1490022,1490004,1490048,1490049,1490090,570035,1490017
1490090,2017,1490049,1490017,1490015,1490040,1490075,1490004,1490022,1490048,570035,1490009
1490049,2017,1490090,1490017,1490015,1490040,570035,1490022,1490075,1490048,1490027,1490004
4540205,2017,4530005,4310205,1490053,1490018,1490027,570035,4400205,1490080,2810115,2810195
1500025,2017,950140,3250040,3090305,2260505,2270008,3430050,940030,7670040,7550505,3090505
1500505,2017,2390030,50405,1140025,1110010,940030,1610305,7650505,2140001,2780305,940305
1510005,2017,300305,1610023,3360110,6160001,3250033,1510015,790410,1110505,3010020,1860017
1510015,2017,6800050,3220005,710010,300040,160305,790410,6160001,300033,3320040,7120515
1520505,2017,170030,2120015,3320040,170305,710032,2290035,6800030,250025,6180310,960030
1520015,2017,170305,1010032,6580030,7750032,2380010,2120010,170030,870305,1110505,1980043
1530007,2017,1530030,160001,350262,2010020,2200005,2580305,1530320,2580050,1530025,1810050
1530010,2017,2580030,970043,1280100,1530030,1630095,2580305,1280026,1810060,4960305,1630420
1530025,2017,730010,1530320,350346,1530030,4960305,2580070,2200005,2740115,3080404,2580305
1530030,2017,1530007,2580305,4960305,1530025,1280050,1530010,1280026,610310,1530320,610305
1530045,2017,1530320,2740083,160320,2580070,1810030,4180305,2580003,1530025,160315,730010
1530320,2017,1530025,730010,2580070,2580305,1530045,1530030,2580050,2200005,2580003,2740115
1540005,2017,1870020,3410010,7740010,1980031,1510005,3360110,1610023,7200005,2870005,2390047
1550008,2017,2660015,1550006,2070015,3210005,1550015,1550035,460005,2660010,90004,2660005
1550006,2017,1550305,1550008,1550010,1550035,1550030,3210005,2660015,2430315,1550310,2660010
1550015,2017,90004,3440020,2070125,1550008,260005,2660005,3210010,2070015,2660305,2660015
1550030,2017,1550305,1550006,1550310,1550035,1550010,3210005,6000025,3260007,2660015,2710020
1550305,2017,1550310,1550030,1550006,2660305,2660015,3210045,6000405,1550035,3260007,1550008
1550010,2017,1550006,3210005,1550030,1550035,1550008,1550305,2710020,2660015,2070015,1550310
1550035,2017,3210005,1550006,1550008,1550030,1550010,3210025,1550305,460030,1550015,6000025
1550310,2017,3260007,1550305,3210045,2660015,1550030,6000405,2660305,3210010,2660005,2710305
1570305,2017,1570006,1570025,1890410,350096,4180305,670005,1890010,180010,3300010,3300305
1570006,2017,1570305,670005,3170045,1570025,3170025,3300010,3300305,2880025,1890010,3170048
1570025,2017,670005,1890410,3300010,500012,2850025,500305,3300305,2850010,4350305,3170045
1580305,2017,6730010,2900005,3420080,6750015,1580015,1010405,7050405,1360305,1680300,2950305
1580015,2017,1360305,4350305,1580305,2120013,1990405,1100305,6730010,310310,3050020,880405
1590005,2017,2760020,100005,3350015,2760050,3300015,1980005,100055,2760305,3260330,3150020
1590010,2017,2880305,1780017,2460020,3350025,3420025,1670035,3420330,2110018,1100030,1750005
1590017,2017,90003,1990050,670020,1890007,1590025,2130305,3170305,1980005,100010,560310
1590305,2017,6730005,3350025,1840005,1010010,7100001,1590010,1010030,2170003,2880305,1380010
1590025,2017,1590017,90025,2110010,1100200,3170305,1990050,2130020,1980005,480303,2110305
1600020,2017,1600360,1600080,1600055,1600090,1600030,1600005,1600050,350240,350200,350565
1600310,2017,1600036,1600345,1600050,1600075,1600002,1600015,1600315,1600340,2010020,1600018
1600090,2017,1600050,1600005,1600330,1600020,1600310,1600015,1600340,1600345,1600360,1600080
1600030,2017,1600055,1600360,1600020,350240,2430065,2430110,1600315,1600080,2430055,2430035
1600080,2017,1600020,1600360,1600055,350200,1600090,1600005,1600030,1600027,1600050,350240
1600345,2017,1600015,1600340,1600330,1600050,1600075,1600310,1630095,3480405,1600040,1600005
1600002,2017,1600036,1600310,1600315,1600050,2430325,2430035,1600345,1600055,350240,490040
1600015,2017,1600330,1600345,1600340,1600005,1600075,35110205,3480215,1600010,2010405,3480405
1600330,2017,1600005,1600015,1600345,1600340,1600010,1600050,3480423,1600075,3480215,1600090
1600315,2017,1600002,1600310,1600055,1600036,2430055,1600050,350240,3210025,2430325,1600018
1600340,2017,1600015,1600345,3480026,1600005,1600075,1600330,1600010,2010405,1600040,2010050
1600050,2017,1600090,1600345,1600005,1600310,1600330,1600340,1600015,1600002,1600010,1600040
1600010,2017,1600005,1600340,1600330,1630020,1630070,970060,1600015,1600345,970048,3480420
1600360,2017,1600020,1600080,1600030,1600055,1600090,1600005,350286,350240,1600050,350565
1600085,2017,950340,1630080,1280033,2810005,2810345,930030,1280073,2010510,440400,2010515
1600027,2017,1600340,950013,3480215,3480210,2010040,1600015,1600005,2010070,3480115,3480026
1600036,2017,1600018,1600002,1600310,1630095,80009,1600345,80050,350346,80020,490040
1600040,2017,1600340,1600345,2010015,2290027,1700030,2010020,2480050,1280100,2010125,1600075
1600018,2017,1600036,80020,2580305,80009,1630095,3480415,1530007,350346,1530010,1530030
1600005,2017,1600330,1600015,1600340,1600050,1600010,1600345,3480215,1600090,3480026,3480423
1600075,2017,970043,1600345,1600015,970340,1600340,2770005,1600310,610015,35110205,1630095
1600055,2017,1600030,1600020,350240,1600315,1600360,1600002,1600080,1600050,1600090,2430035
4560050,2017,350366,350375,4290010,1650057,350257,4690505,3480045,350153,3480140,3480020
1610020,2017,3250040,50010,2140001,2780020,2780305,7120001,6180310,860305,1110010,4130505
1610305,2017,50405,960030,7350005,410010,1140025,6180310,1860505,6220405,7660315,2390030
